Zip Code,Year,zhvi_mid_tier,zhvi_bottom_tier,zhvi_top_tier,zori_rent_index,zhvi_sfr_only,zhvi_condo_only,zhvi_1_bed,zhvi_3_bed,zhvi_5plus_bed,perc_listings_price_cut,med_listings_price_cut_perc,med_doz_pending,market_temp_index,pct_sold_above_list,pct_sold_below_list,median_sale_to_list,for_sale_inventory,new_listings
95824,2011,86703.72,52179.87,128620.88,,86847.51,,,86784.06,143920.17,,,,,,,,,
95824,2012,81696.88,50758.17,121998.22,,81828.89,,,80989.72,145393.72,,,,,,,,,
95824,2013,111739.77,72385.31,160573.9,,111894.33,,,110729.46,182807.9,,,,,,,,,
95824,2014,140565.98,95638.61,195092.33,,140749.6,,,139701.11,225255.45,,,,,,,,,
95824,2015,156546.58,109354.26,213351.33,,156738.27,,,155572.89,244967.24,,,,,,,,,
95824,2016,190245.54,136610.46,253599.97,,190478.56,,,189099.23,285478.17,,,,,,,,,
95824,2017,218391.67,160251.26,284029.72,,218736.74,,,216738.99,319686.02,,,,,,,,,
95824,2018,243302.46,183704.69,309229.11,,243737.18,,,241683.27,346673.78,,,,65.42,,,,65.0,
95824,2019,256405.68,197569.55,320568.02,,256828.01,,,254420.55,358763.44,,,,77.67,,,,51.33,
95824,2020,278216.29,223214.95,336581.98,,278569.56,,,276638.6,380794.58,,,,122.33,,,,38.58,
95824,2021,331590.69,270884.27,399507.27,,331830.93,,,332197.81,464782.45,,,,107.17,,,,37.33,
95824,2022,380415.99,318203.05,448021.69,,380588.33,,,383223.73,529054.32,,,,125.09,,,,35.83,
95824,2023,366992.75,312942.98,427055.71,,367118.69,,,369812.72,507790.85,,,,103.27,,,,25.42,11.58
95824,2024,379363.74,325205.97,439690.02,1624.38,379528.44,,,382487.06,524407.77,0.25,,,106.27,,,,27.58,12.92
95825,2010,164507.65,80326.7,313253.18,,196071.37,130853.58,58277.56,214815.8,,,,,,,,,,
95825,2011,144703.97,69909.96,275390.62,,174033.07,110637.59,49504.36,189186.0,,,,,,,,,,
95825,2012,135988.8,64119.51,257925.08,,165116.15,100261.66,47257.57,180781.05,,,,,,,,,,
95825,2013,169443.5,84758.24,294554.76,,203924.37,124675.29,63377.6,219811.35,,,,,,,,,,
95825,2014,201322.14,105898.33,327715.08,,240502.78,149957.21,80007.55,254902.52,,,,,,,,,,
95825,2015,217274.57,113425.35,355396.31,861.48,258926.42,158792.78,84454.61,274276.92,,,,,,,,,,
95825,2016,240962.99,127872.23,382535.17,947.69,286901.32,173488.27,95897.5,301050.25,,,,,,,,,,
95825,2017,267393.64,150687.32,409620.15,1080.48,315584.8,196618.86,117865.43,327651.79,,,,,,,,,,
95825,2018,291340.89,174355.54,437079.17,1165.59,339648.77,221964.91,142657.96,352157.11,,0.23,,,62.33,,,,80.1,38.0
95825,2019,305563.31,186659.28,449745.61,1238.48,355268.06,234173.99,156612.47,366712.46,,0.25,,,60.08,,,,88.0,33.83
95825,2020,322556.55,206572.77,466308.9,1303.29,367706.71,252923.28,171692.47,381984.64,,0.2,,,72.33,,,,75.92,32.17
95825,2021,375889.33,238507.04,521160.68,1450.33,431877.16,280919.71,189629.49,445675.72,,0.12,,,86.58,,,,66.83,36.67
95825,2022,423616.65,279083.26,567083.26,1583.21,481779.56,319699.35,224612.2,495825.54,,0.23,,,71.5,,,,58.17,29.17
95825,2023,402346.17,269761.59,541251.28,1618.48,454626.14,305141.13,219215.16,470701.91,,0.21,,,66.92,,,,52.92,23.58
95825,2024,410611.24,272644.93,548896.39,1641.54,467936.39,302309.72,223194.98,480676.52,,0.27,,,59.42,,,,76.83,29.25
95826,2010,183803.09,115999.44,262092.38,,193839.9,79424.53,,186502.26,232425.69,,,,,,,,,
95826,2011,162394.41,102554.55,229173.83,,171986.79,66414.76,,162834.17,210354.03,,,,,,,,,
95826,2012,153275.15,97686.64,216997.65,,162747.41,59099.55,,153064.52,203373.27,,,,,,,,,
95826,2013,194688.22,128807.36,267107.5,,205837.11,80063.77,,194549.19,248896.0,,,,,,,,,
95826,2014,231343.28,158259.6,304363.44,,242911.84,100365.1,,230564.08,289050.1,,,,,,,,,
95826,2015,248292.22,172033.41,322767.11,,260203.0,107305.19,,247178.07,308394.18,,,,,,,,,
95826,2016,274179.38,194086.74,349406.37,1087.84,286312.3,122612.64,92673.57,272724.16,336069.14,,,,,,,,,
95826,2017,300421.56,217566.8,376778.95,1200.45,312667.72,145589.45,111551.51,299119.63,362637.05,,,,,,,,,
95826,2018,329311.84,244078.21,406702.12,1267.97,341575.14,174009.85,139439.22,328213.28,395047.98,0.21,,,60.08,,,,99.8,50.0
95826,2019,344838.87,258357.69,423234.22,1343.32,357374.74,188896.05,154097.3,343119.57,413209.59,0.21,,,65.5,,,,81.42,40.17
95826,2020,365059.05,281774.93,438231.21,1417.59,376909.97,216094.98,178578.68,365526.6,423823.64,0.11,,,89.17,,,,71.5,42.0
95826,2021,436128.48,342095.59,512951.61,1622.71,449570.26,244023.55,185548.06,432576.97,515406.7,0.1,,,84.67,,,,68.75,44.5
95826,2022,492895.77,395284.09,566110.05,1790.93,505270.42,283044.74,216547.02,488321.07,577376.51,0.23,,,68.33,,,,71.83,37.67
95826,2023,469260.4,380238.06,532400.83,1790.91,479584.89,272827.91,212585.13,463895.18,544352.24,0.15,,,91.58,,,,51.33,28.67
95826,2024,485549.24,392749.77,547438.52,1810.83,495529.86,275575.41,214254.39,478778.89,563545.04,0.19,,,71.25,,,,58.58,30.58
95827,2010,170317.75,119743.78,234585.47,,171964.2,,,163292.37,237906.73,,,,,,,,,
95827,2011,151905.76,107422.0,208173.96,,153526.37,,,144583.17,214612.89,,,,,,,,,
95827,2012,141863.03,101072.19,195343.42,,143413.91,,,134428.96,206446.94,,,,,,,,,
95827,2013,181022.29,133580.29,242013.31,,182758.36,106473.62,,172990.73,256366.97,,,,,,,,,
95827,2014,220143.84,169016.12,283389.96,,221867.67,128038.43,,211013.6,303499.67,,,,,,,,,
95827,2015,237364.48,184739.78,301127.44,,239124.29,135095.09,,227126.19,321640.96,,,,,,,,,
95827,2016,265542.19,209727.01,330466.55,,267454.48,154663.65,,254768.47,352537.53,,,,,,,,,
95827,2017,295209.52,236943.26,361634.12,,297273.72,181649.93,,284063.67,384483.36,,,,,,,,,
95827,2018,323986.45,262748.48,391890.02,,326071.23,210331.75,,312836.42,414505.3,,,,58.5,,,,46.7,21.6
95827,2019,338471.91,276672.89,406402.87,,340579.4,223411.21,,326410.14,432598.18,,,,67.42,,,,39.5,18.17
95827,2020,361588.69,302771.98,428186.04,,363388.25,256092.11,,351569.99,447092.72,,,,87.3,,,,25.75,16.5
95827,2021,431361.45,366435.42,503746.98,,433039.34,285656.56,,415962.93,538647.97,,,,87.8,,,,27.5,18.08
95827,2022,489056.7,427483.69,562705.63,,490453.3,328984.15,,472624.2,605502.37,,,,64.33,,,,34.5,17.92
95827,2023,467029.39,414801.53,532509.43,,468104.4,315468.33,,451370.48,574580.53,,,,72.8,,,,18.83,9.25
95827,2024,485036.61,434165.43,549300.9,1841.65,486183.48,320370.96,,468252.94,597628.89,0.21,,,69.0,,,,20.83,10.5
95828,2010,139482.92,98114.59,192475.09,,140066.08,85116.54,,132368.09,208301.73,,,,,,,,,
95828,2011,130707.38,92790.86,179390.6,,131368.3,79229.43,,123687.84,192474.34,,,,,,,,,
95828,2012,127626.83,91698.4,174523.34,,128343.11,71399.36,,120486.19,188532.15,,,,,,,,,
95828,2013,166940.93,124178.09,221962.07,,167786.15,94628.29,,158996.13,235480.1,,,,,,,,,
95828,2014,204315.63,154788.46,265012.76,,205297.18,116580.67,,194952.3,280061.57,,,,,,,,,
95828,2015,223763.21,171817.82,285714.0,,224766.35,129877.62,,213660.37,302115.77,,,,,,,,,
95828,2016,257413.88,201266.8,321299.55,,258394.81,145643.68,,246541.57,338773.77,,,,,,,,,
95828,2017,283227.69,224924.0,349337.4,,284231.67,165685.93,,271972.16,367989.93,,,,,,,,,
95828,2018,308925.77,248235.42,377424.06,,309955.94,186260.31,,297102.01,394968.59,0.18,,,56.08,,,,146.7,59.5
95828,2019,320498.53,259583.93,389552.92,,321441.05,196807.19,,307979.28,407467.31,0.16,,,70.5,,,,127.25,51.92
95828,2020,343527.32,284024.67,413982.25,,344478.66,220793.76,,333219.36,431521.43,0.1,,,86.75,,,,80.83,40.25
95828,2021,411856.84,342748.17,491699.64,,412885.18,260167.14,,398170.62,527875.37,0.07,,,108.58,,,,78.75,43.0
95828,2022,473156.86,398574.28,561181.04,,474205.09,302240.58,,458350.86,610235.88,0.19,,,78.0,,,,97.5,41.33
95828,2023,451074.88,383150.29,529461.59,,452022.98,294588.2,,436748.97,581016.79,0.14,,,89.58,,,,60.42,25.17
95828,2024,466221.74,396822.82,544228.97,2319.9,467142.16,296289.87,,450944.89,601321.57,0.19,,,79.0,,,,62.25,27.83
95829,2010,221620.11,170636.8,342117.23,,221820.41,,,194833.87,323295.27,,,,,,,,,
95829,2011,210157.61,163072.24,322125.24,,210346.63,,,184952.59,305216.47,,,,,,,,,
95829,2012,210707.69,161314.17,318525.76,,210869.81,,,181235.08,301037.63,,,,,,,,,
95829,2013,260818.71,203981.05,377371.89,,260945.09,,,227464.44,354232.11,,,,,,,,,
95829,2014,307452.21,247295.14,426906.96,,307646.66,,,272306.47,402822.4,,,,,,,,,
95829,2015,329623.48,268620.49,455961.7,,329878.14,,,293767.74,425343.48,,,,,,,,,
95829,2016,361682.43,299035.42,492167.7,,361972.68,,,325021.22,457374.99,,,,,,,,,
95829,2017,391558.61,326883.28,524072.71,,391846.78,,,354107.26,487716.62,,,,,,,,,
95829,2018,420742.64,352984.78,560564.56,,420981.86,,,380575.0,522790.21,0.25,,,53.08,,,,105.6,
95829,2019,432774.35,363641.18,575898.09,,432988.06,,,390769.47,537834.56,0.23,,,68.08,,,,82.25,32.08
95829,2020,456302.61,390180.29,596405.22,,456511.14,,,417703.07,559330.88,0.14,,,105.5,,,,58.33,27.5
95829,2021,547546.73,465023.18,711166.52,,547768.86,,,492926.44,682342.17,0.08,,,136.33,,,,51.33,30.58
95829,2022,627635.65,537448.62,804109.01,,627946.43,,,564854.43,779316.06,0.23,,,83.0,,,,61.42,28.42
95829,2023,596463.12,512454.43,762541.6,,596661.1,,,535771.88,741357.45,0.16,,,110.58,,,,45.67,20.42
95829,2024,613471.07,529148.64,779378.22,2571.26,613636.74,,,551392.46,759033.26,0.2,,,90.08,,,,54.67,22.5
95830,2010,431905.9,320001.1,634354.73,,433355.78,,,,,,,,,,,,,
95830,2011,377927.89,270337.52,593730.0,,379198.98,,,,,,,,,,,,,
95830,2012,386797.96,285273.25,610541.33,,387752.71,,,,,,,,,,,,,
95830,2013,456991.9,338388.04,697854.33,,457744.54,,,,,,,,,,,,,
95830,2014,515967.88,384309.33,780820.67,,517440.34,,,,,,,,,,,,,
95830,2015,561413.21,425224.84,837749.41,,562902.37,,,,,,,,,,,,,
95830,2016,592757.31,457403.13,870611.85,,595515.41,,,,,,,,,,,,,
95830,2017,626923.81,489921.26,909966.58,,631934.99,,,,,,,,,,,,,
95830,2018,676927.84,530917.29,977445.44,,683816.6,,,,,,,,60.33,,,,,
95830,2019,705819.23,554136.02,1012231.67,,711783.6,,,,,,,,67.67,,,,,
95830,2020,723600.71,566801.54,1048361.06,,726858.23,,,,,,,,90.0,,,,,
95830,2021,875141.66,678583.04,1218132.42,,877704.8,,,,,,,,101.42,,,,,
95830,2022,972134.81,738416.57,1342510.17,,972857.5,,,,,,,,76.33,,,,,
95830,2023,940753.96,713410.79,1270453.32,,941116.86,,,,,,,,84.67,,,,,
95830,2024,982707.78,742687.76,1304356.92,,982783.93,,,,,,,,77.33,,,,,
95831,2010,307425.36,210063.52,442037.32,,311966.33,130668.1,,288494.3,418384.01,,,,,,,,,
95831,2011,276912.16,189778.36,401452.6,,281038.18,107181.39,,258549.59,405263.58,,,,,,,,,
95831,2012,265095.97,181622.26,384975.55,,268957.43,103483.44,,247174.83,406656.96,,,,,,,,,
95831,2013,314829.63,222230.85,443099.44,,318897.07,135514.89,,295180.88,464443.07,,,,,,,,,
95831,2014,345711.97,250698.07,476222.17,,349712.05,159379.87,,325728.51,497480.34,,,,,,,,,
95831,2015,372340.19,273154.26,505012.65,,376395.81,174717.02,,351969.18,527290.84,,,,,,,,,
95831,2016,401317.98,300246.27,535536.14,,405376.69,199326.25,,381248.95,557918.09,,,,,,,,,
95831,2017,427681.22,325465.31,564379.4,1429.24,431778.63,223656.57,,407700.53,588110.8,,,,,,,,,
95831,2018,457229.51,351106.84,601187.14,1480.39,461441.93,250610.31,,436133.57,629511.38,,,,57.83,,,,80.9,
95831,2019,474488.09,364826.65,620647.56,1562.7,478776.17,262971.49,,452152.08,652826.36,,,,63.58,,,,79.83,
95831,2020,500661.24,399865.31,650109.64,1662.25,504918.21,292150.08,,480938.34,686381.83,,,,75.45,,,,58.83,
95831,2021,591335.62,476983.1,754780.79,1819.22,596676.17,328033.48,,561195.81,812855.75,,,,85.08,,,,48.33,
95831,2022,651254.01,534043.74,823817.61,2019.9,657054.12,371058.82,,618369.29,896543.79,,,,64.75,,,,61.17,
95831,2023,618709.26,510654.06,779119.63,2052.55,624132.17,349602.23,,587766.5,849386.58,,,,72.45,,,,42.08,
95831,2024,637877.56,526220.95,799354.8,2106.64,643267.66,345619.08,,605876.37,875520.8,0.19,,,77.17,,,,40.5,21.25
95832,2010,122440.23,68023.97,174370.05,,122530.03,,,102702.59,,,,,,,,,,
95832,2011,114613.03,65105.29,164906.52,,114699.53,,,96287.18,,,,,,,,,,
95832,2012,113100.53,66094.99,163097.16,,113226.8,,,96241.75,,,,,,,,,,
95832,2013,153200.75,96077.54,211932.46,,153340.59,,,134070.52,,,,,,,,,,
95832,2014,187119.71,126261.78,256797.72,,187203.76,,,166075.65,284574.33,,,,,,,,,
95832,2015,204932.8,143151.01,277152.76,,204900.89,,,183315.12,294376.25,,,,,,,,,
95832,2016,241812.46,173210.87,314308.86,,241768.56,,,218187.12,331832.68,,,,,,,,,
95832,2017,271788.02,199673.96,346425.83,,271832.01,,,246956.31,365703.75,,,,,,,,,
95832,2018,297513.13,224596.14,373634.64,,297553.38,,,272446.91,389792.31,,,,66.08,,,,,
95832,2019,311654.9,241089.81,387898.8,,311671.69,,,286933.8,402383.21,,,,77.75,,,,,
95832,2020,335478.99,267159.7,415481.88,,335469.84,,,310972.48,428657.09,,,,105.42,,,,,
95832,2021,401801.15,328080.88,500904.02,,401849.36,,,373364.37,530218.92,,,,116.17,,,,,
95832,2022,447230.06,380131.98,570377.0,,447104.52,,,419753.35,609279.33,,,,85.17,,,,,
95832,2023,418959.79,364578.02,536829.19,,418753.24,,,393210.8,578794.9,,,,94.33,,,,,
95832,2024,432106.1,379772.38,551370.41,,431812.44,,,406045.55,595389.03,,,,84.67,,,,10.56,
95833,2010,158264.41,105312.61,232320.49,,160014.94,98529.73,,156962.71,219748.76,,,,,,,,,
95833,2011,144211.06,96272.24,210414.82,,146028.21,86930.34,,142069.88,201321.4,,,,,,,,,
95833,2012,139577.52,93478.63,203237.12,,141838.01,80994.29,,137739.22,202768.76,,,,,,,,,
95833,2013,180904.52,126256.65,254649.8,,183762.59,106474.69,,179228.6,254159.45,,,,,,,,,
95833,2014,222800.88,160137.63,302515.28,,226107.84,131026.9,,221085.92,303016.05,,,,,,,,,
95833,2015,245232.38,179861.29,325936.43,,248383.99,149484.68,,243376.7,326065.42,,,,,,,,,
95833,2016,276564.43,207470.57,359592.98,,279604.82,175459.52,,274449.35,357687.18,,,,,,,,,
95833,2017,304036.74,232131.06,388842.85,,307284.46,199194.79,,301931.57,387014.84,,,,,,,,,
95833,2018,331662.74,258229.52,417706.33,,335003.78,223930.85,,329426.08,418731.67,0.2,,,70.0,,,,90.0,41.1
95833,2019,346375.63,272928.75,431783.47,,349859.81,237696.32,,343975.83,436860.77,0.19,,,77.67,,,,89.83,37.5
95833,2020,367797.75,298778.78,453757.19,,370785.34,269938.34,,366163.92,449263.61,0.13,,,121.09,,,,74.42,37.67
95833,2021,434701.96,355804.3,535263.41,,439708.57,313757.18,,433794.43,543480.47,0.07,,,162.25,,,,55.58,36.17
95833,2022,493564.92,410375.73,603208.34,1945.89,499374.76,361183.59,,492401.48,612366.49,0.27,,,73.5,,,,78.67,36.67
95833,2023,466150.44,393370.2,564895.94,1997.95,471294.5,347571.0,,464174.7,573150.56,0.21,,,81.42,,,,50.75,20.92
95833,2024,477355.98,403548.75,574909.68,2071.97,482722.83,345343.85,,474712.66,586047.73,0.21,,,90.58,,,,53.0,24.08
95834,2010,202532.46,136677.36,283407.16,,209730.53,106585.19,,181417.88,282839.38,,,,,,,,,
95834,2011,187364.41,126461.02,263720.96,,195283.96,84820.22,,166342.64,266879.24,,,,,,,,,
95834,2012,182859.31,124737.54,259300.64,,190613.32,76590.44,,161145.88,268069.77,,,,,,,,,
95834,2013,229246.45,161295.59,311844.19,,237837.02,100569.6,,204218.15,322065.39,,,,,,,,,
95834,2014,275823.39,198610.63,362864.23,,284836.04,129066.76,79148.11,248636.13,377074.72,,,,,,,,,
95834,2015,297651.04,219961.65,385913.74,,306937.56,142490.38,83584.48,270076.66,402059.0,,,,,,,,,
95834,2016,326950.54,247700.43,416367.78,1431.57,336970.09,157227.8,95039.61,299293.39,432161.43,,,,,,,,,
95834,2017,358273.06,275918.01,447260.5,1550.59,368770.63,177081.57,114264.22,329144.94,462835.13,,,,,,,,,
95834,2018,386519.43,302379.99,478264.76,1645.61,396950.45,201273.08,138216.29,356917.57,495757.9,0.25,,,65.5,,,,96.0,38.0
95834,2019,402093.42,316223.41,498497.38,1714.92,411209.81,217360.68,153678.69,368759.09,513488.07,0.2,,,82.5,,,,94.17,37.5
95834,2020,423385.09,339964.8,515338.3,1790.2,431494.6,240497.41,178031.39,394054.2,537758.78,0.12,,,120.0,,,,66.17,35.75
95834,2021,499343.89,403294.29,609342.49,2042.1,509180.24,271814.92,200046.11,462796.79,649696.62,0.07,,,145.0,,,,60.58,42.08
95834,2022,576604.12,466160.06,693539.7,2173.04,587535.12,320254.65,241263.45,535264.12,738812.69,0.24,,,78.67,,,,77.33,38.83
95834,2023,543295.79,445147.65,652650.1,2189.98,553215.52,314699.22,240648.23,505001.86,704825.51,0.25,,,85.0,,,,54.33,22.33
95834,2024,551830.94,455062.49,662845.43,2268.14,561428.68,317999.91,244583.04,514038.87,722200.72,0.24,,,74.17,,,,61.58,25.5
95835,2010,231565.88,169625.98,313978.46,,240561.81,126594.66,93954.61,206497.62,298090.99,,,,,,,,,
95835,2011,217903.28,159222.66,294721.47,,226492.16,114812.99,82386.78,194100.1,277898.8,,,,,,,,,
95835,2012,213093.97,154690.84,289978.73,,222182.22,105443.55,80694.32,186835.89,276995.47,,,,,,,,,
95835,2013,266980.09,199704.14,353998.86,,277377.26,136243.07,108005.54,237833.12,339003.01,,,,,,,,,
95835,2014,313090.15,240983.87,404372.94,,324314.95,170188.58,135885.75,281416.91,389914.48,,,,,,,,,
95835,2015,333509.26,259763.57,427866.41,1528.13,345140.82,185289.91,147507.65,300343.45,411724.14,,,,,,,,,
95835,2016,360569.07,284099.77,458366.76,1637.29,372523.51,204970.42,161723.83,326261.83,441804.95,,,,,,,,,
95835,2017,389506.82,311136.44,488978.85,1769.82,401507.49,230737.51,186203.54,354606.0,472478.93,,,,,,,,,
95835,2018,412960.87,334391.64,514205.68,1862.16,424931.74,258324.55,212605.75,377503.79,498900.14,0.24,,,59.0,,,,171.0,76.4
95835,2019,421060.5,343590.02,523967.2,1957.84,432881.32,269042.45,223656.72,385254.71,508635.37,0.18,,,70.33,,,,117.58,54.75
95835,2020,445942.54,368624.8,549442.01,2058.31,457479.69,292816.4,247113.59,410944.37,533433.74,0.12,,,94.25,,,,89.67,51.67
95835,2021,536778.77,439721.99,660232.58,2274.99,551068.25,332332.02,272727.18,491786.62,647430.38,0.09,,,123.67,,,,92.5,63.25
95835,2022,617296.29,509588.06,751250.33,2473.23,632445.21,389733.12,324450.59,566744.39,738827.2,0.28,,,78.42,,,,109.67,51.17
95835,2023,583988.37,484296.01,712733.97,2539.95,598719.75,382224.9,315734.66,534366.69,700554.93,0.25,,22.0,78.08,0.36,0.41,1.0,77.33,31.83
95835,2024,596684.6,492941.49,725227.17,2635.98,612139.8,386346.56,319297.68,545243.77,722148.54,0.22,,17.83,85.17,0.35,0.46,1.0,79.75,35.83
95837,2010,,,,,,,,,,,,,,,,,,
95837,2011,,,,,,,,,,,,,,,,,,
95837,2012,404037.39,229345.66,759860.45,,409411.13,,,,,,,,,,,,,
95837,2013,484512.0,274263.37,882846.01,,490951.34,,,,,,,,,,,,,
95837,2014,528106.81,301643.2,943757.06,,535125.49,,,,,,,,,,,,,
95837,2015,572573.56,321859.86,992036.28,,580183.37,,,,,,,,,,,,,
95837,2016,628770.24,351974.81,1046599.31,,637126.14,,,,,,,,,,,,,
95837,2017,658656.6,367158.74,1060559.54,,666540.37,,,,,,,,,,,,,
95837,2018,740706.62,410877.91,1153523.8,,748127.34,,,,,,,,66.08,,,,,
95837,2019,756086.2,428967.0,1179320.22,,763161.9,,,,,,,,77.75,,,,,
95837,2020,783913.53,456363.63,1227152.55,,791417.45,,,,,,,,105.42,,,,,
95837,2021,940364.98,561589.38,1461351.1,,947603.75,,,,,,,,116.17,,,,,
95837,2022,1008334.89,614216.43,1580221.88,,1016506.6,,,,,,,,85.17,,,,,
95837,2023,928280.5,573179.5,1424671.52,,936077.27,,,,,,,,94.33,,,,,
95837,2024,948766.63,594572.66,1434420.38,,951968.12,,,,,,,,84.67,,,,,
95838,2010,104082.83,64051.76,155832.0,,104089.27,,,105712.56,159333.93,,,,,,,,,
95838,2011,93286.91,57154.12,140571.79,,93437.53,,,94796.22,142681.84,,,,,,,,,
95838,2012,93436.8,57391.06,137606.02,,93613.38,,,94887.71,146389.39,,,,,,,,,
95838,2013,126674.76,80744.31,177260.95,,126978.43,,,128947.4,184735.24,,,,,,,,,
95838,2014,158005.44,103674.07,216864.82,,158701.89,,,160996.3,221009.57,,,,,,,,,
95838,2015,176300.99,118041.96,237562.73,,177230.98,,,179348.7,242270.5,,,,,,,,,
95838,2016,207691.66,142239.72,272093.45,,208819.65,,,210733.52,277319.54,,,,,,,,,
95838,2017,241031.85,171643.91,306700.72,,242215.62,,,243348.53,312269.6,,,,,,,,,
95838,2018,271353.69,201639.49,336219.42,,272545.28,,,272817.66,341377.95,0.2,,,66.58,,,,140.2,52.6
95838,2019,283961.11,215540.57,347795.09,,285172.57,,,284566.18,356421.16,0.16,,,83.42,,,,110.17,41.42
95838,2020,309113.95,245771.65,371915.57,,310169.03,,,310317.02,373773.98,0.14,,,120.0,,,,78.42,34.5
95838,2021,368466.01,292559.94,444590.85,,369692.89,,,371349.67,461990.1,0.1,,,127.33,,,,71.25,37.33
95838,2022,417660.35,337497.63,502534.78,,418934.88,,,421188.43,524243.74,0.21,,,91.33,,,,76.58,34.25
95838,2023,394909.78,322796.23,471379.12,,396069.37,,,398197.56,496068.79,0.18,,,110.75,,,,44.75,20.75
95838,2024,408523.45,334745.38,483599.55,2005.2,409725.79,,,412246.24,510061.25,0.23,,,105.25,,,,54.67,25.08
95841,2010,141753.1,73270.3,232348.46,,163459.19,80297.5,,151770.93,,,,,,,,,,
95841,2011,127060.89,65303.89,207636.0,,146722.83,67187.85,,135392.72,,,,,,,,,,
95841,2012,122584.56,62357.61,199648.56,,142958.3,57985.24,,131086.02,,,,,,,,,,
95841,2013,164150.91,87535.79,252382.83,,187928.91,79524.51,,174667.79,,,,,,,,,,
95841,2014,197858.29,110191.78,290862.18,,223019.06,98966.85,,209251.17,,,,,,,,,,
95841,2015,213490.62,119329.64,307443.2,,239186.88,101428.55,,225589.07,,,,,,,,,,
95841,2016,241629.87,137834.95,338697.74,,268735.85,114668.88,,254475.82,,,,,,,,,,
95841,2017,268117.69,159861.45,367433.19,,296097.51,135355.77,,281754.25,,,,,,,,,,
95841,2018,294048.84,185555.18,397033.54,,323086.69,163872.74,,308435.3,,,,,66.42,,,,47.3,
95841,2019,308287.19,199736.58,412810.66,,337307.92,180773.27,,322108.66,,,,,69.75,,,,48.58,
95841,2020,331275.58,226304.38,433590.16,,358711.11,208469.58,,345641.53,,,,,85.67,,,,38.08,
95841,2021,395543.11,270067.54,504909.56,,425148.6,234443.58,,411181.65,,,,,86.5,,,,28.75,
95841,2022,444681.53,312698.87,556045.1,1540.13,472895.05,275149.09,,460300.53,,,,,74.64,,,,35.5,
95841,2023,424201.03,301073.25,524442.12,1580.68,448482.48,262959.02,,437071.2,,,,,89.56,,,,22.92,
95841,2024,440641.28,310050.31,542184.92,1660.02,464854.12,267254.64,,452959.75,,0.27,,,65.45,,,,30.92,
95842,2010,127876.67,79203.11,177527.43,,136851.68,75738.82,,132394.74,,,,,,,,,,
95842,2011,115690.16,72685.89,160287.17,,123474.78,62637.96,,119132.08,,,,,,,,,,
95842,2012,114082.1,72362.46,155905.02,,121023.45,53638.71,,117348.05,,,,,,,,,,
95842,2013,150751.2,97653.55,198473.41,,158792.6,64829.67,,154928.79,,,,,,,,,,
95842,2014,183469.1,121662.15,234257.54,,192138.16,75712.88,,188187.6,,,,,,,,,,
95842,2015,200615.79,134036.55,252311.61,,209615.23,73618.07,,205699.76,,,,,,,,,,
95842,2016,227919.69,154804.95,280927.3,,237230.32,83207.55,,233243.68,291610.77,,,,,,,,,
95842,2017,255037.96,177067.54,310013.57,,264526.84,101127.98,,260767.7,321314.86,,,,,,,,,
95842,2018,283026.37,200972.91,339039.77,,292654.5,126292.8,,288987.1,349892.33,0.22,,,72.83,,,,90.3,43.0
95842,2019,296324.04,212588.78,352422.35,,305760.28,144151.7,,301922.82,365379.46,0.2,,,79.17,,,,85.75,39.33
95842,2020,319881.65,237120.74,374274.03,,329099.41,162999.7,,326467.17,377867.22,0.12,,,101.33,,,,62.67,34.92
95842,2021,383814.53,286297.27,444938.2,,395461.58,189515.12,,391359.67,465695.38,0.11,,,108.67,,,,61.0,38.33
95842,2022,435301.13,331890.72,496746.25,1685.09,447579.41,225911.99,,443415.19,518747.14,0.21,,,81.17,,,,71.5,37.58
95842,2023,414111.95,319553.72,467464.23,1734.34,424473.39,219147.26,,420276.58,496072.65,0.19,,,91.33,,,,47.25,22.08
95842,2024,431135.19,332192.83,482986.13,1775.98,441450.33,221509.51,,437108.59,522554.99,0.26,,,81.92,,,,52.83,21.67
95843,2010,190946.39,140439.78,246563.18,,194416.31,95797.48,,171837.93,263256.64,,,,,,,,,
95843,2011,174245.27,130286.13,225810.8,,177480.59,78307.5,,158753.12,248571.42,,,,,,,,,
95843,2012,169571.02,127006.87,221067.44,,172548.05,74761.06,,154805.25,248778.36,,,,,,,,,
95843,2013,216259.41,165259.58,273716.79,,219571.73,100369.39,,199169.23,303100.56,,,,,,,,,
95843,2014,258255.9,202532.8,318499.48,,261844.37,127408.1,,239874.22,348694.39,,,,,,,,,
95843,2015,274683.06,218990.07,335984.97,1319.85,278383.66,136610.26,,256285.4,367814.26,,,,,,,,,
95843,2016,300406.4,243391.69,362595.21,1395.11,304184.38,151656.32,,281630.24,393589.01,,,,,,,,,
95843,2017,330039.04,270604.78,394305.4,1495.96,333882.89,175798.07,,310765.0,425620.3,,,,,,,,,
95843,2018,358523.41,297612.92,425335.7,1586.28,362409.07,202948.3,,338895.07,458087.08,0.24,,,55.75,,,,126.1,61.1
95843,2019,368802.38,308341.26,436238.66,1667.4,372661.1,213234.88,,349059.26,471724.07,0.22,,,59.0,,,,108.92,51.92
95843,2020,394085.52,334311.27,459429.26,1735.33,397730.59,242985.91,,375648.76,492332.8,0.15,,,76.92,,,,93.08,53.92
