Zip Code,Year,ZBP_Total_Establishments,ZBP_Total_Employees,ZBP_Annual_Payroll_Thousands
93627,2022,8,367,22209
93628,2022,3,4,54
93307,2022,840,14378,686462
93380,2022,12,85,4715
93384,2022,6,17,810
93386,2022,3,2,68
93387,2022,6,65,9023
93388,2022,3,15,546
93389,2022,14,115,5123
93390,2022,15,458,27189
93402,2022,291,1806,74563
93434,2022,63,410,20384
93457,2022,3,13,401
93458,2022,502,5145,261018
93464,2022,12,105,5611
93465,2022,356,3158,197804
93510,2022,179,1742,81233
93515,2022,6,21,898
93536,2022,726,8142,310583
93630,2022,276,3279,155781
93306,2022,587,8012,380475
93314,2022,554,4737,252472
93401,2022,2183,30640,2212058
93516,2022,22,946,94332
93517,2022,36,88,6337
93603,2022,4,36,1074
93604,2022,23,291,13283
93631,2022,353,4147,233334
93639,2022,8,296,17326
93640,2022,131,712,31318
93435,2022,3,22,776
93436,2022,787,8041,354810
93445,2022,103,789,40192
93518,2022,8,34,1043
93523,2022,17,253,20563
93605,2022,8,73,9901
93606,2022,8,155,8952
93608,2022,6,13,1255
93609,2022,63,463,24614
93633,2022,6,34,2066
93634,2022,11,206,6855
93635,2022,551,6164,269094
93312,2022,954,12450,501796
93423,2022,11,55,1077
93424,2022,60,650,26567
93524,2022,45,999,95008
93535,2022,543,7885,353078
93539,2022,13,189,24249
93541,2022,26,120,7505
93610,2022,217,2234,103650
93308,2022,1605,30398,1877358
93430,2022,86,457,17108
93450,2022,21,260,16532
93455,2022,1040,12375,667315
93526,2022,8,12,338
93527,2022,27,140,5828
93543,2022,94,712,38507
93549,2022,7,150,11254
93550,2022,832,7995,354216
93552,2022,275,3076,102435
93636,2022,244,5048,427160
93303,2022,7,232,6547
93304,2022,675,7833,244729
93426,2022,26,126,4725
93427,2022,277,2797,151352
93437,2022,68,1402,142148
93446,2022,1535,17647,907213
93451,2022,58,342,17652
93461,2022,11,46,2544
93463,2022,410,3905,170021
93513,2022,18,91,3253
93529,2022,44,217,9397
93637,2022,719,13409,585773
93406,2022,19,131,5835
93407,2022,12,2481,35874
93412,2022,7,64,2730
93432,2022,28,189,7602
93452,2022,28,223,9025
93514,2022,392,3858,181575
93305,2022,397,4933,204042
93420,2022,879,7077,353249
93433,2022,360,2793,123005
93438,2022,10,39,3324
93443,2022,6,13,292
93444,2022,370,3239,163577
93453,2022,54,297,17568
93531,2022,17,596,32317
93532,2022,26,185,7967
93534,2022,1263,22934,1234610
93544,2022,13,88,4566
93545,2022,51,484,19921
93638,2022,477,4417,196298
93292,2022,632,6250,308832
93403,2022,13,96,4429
93405,2022,465,6844,287698
93440,2022,38,278,10064
93441,2022,100,847,46676
93447,2022,18,205,15889
93546,2022,504,6045,249504
93551,2022,1207,15725,601748
93643,2022,49,181,8495
93644,2022,315,3548,183701
93301,2022,1340,19760,1184330
93448,2022,5,11,628
93449,2022,439,4746,189527
93454,2022,1195,18196,910501
93619,2022,599,3459,144503
93645,2022,7,86,5795
93646,2022,69,698,25042
93647,2022,69,386,15681
93648,2022,76,1709,87925
93652,2022,4,6,219
93653,2022,14,124,4563
93313,2022,1142,15864,842852
93483,2022,6,21,962
93501,2022,122,3016,280362
94017,2022,8,109,8956
94018,2022,76,411,20986
94020,2022,32,116,6471
94027,2022,175,1735,159896
93711,2022,1718,21909,1289846
94021,2022,7,33,1389
94022,2022,870,9821,1456656
93664,2022,50,309,13962
93723,2022,163,686,31666
93942,2022,15,105,8233
93943,2022,6,62,3936
93944,2022,13,100,4658
93950,2022,415,3336,150857
93954,2022,3,26,2114
93955,2022,670,7889,342014
93960,2022,185,2236,102231
94010,2022,2232,29849,2631380
94019,2022,505,4307,232553
94041,2022,437,13416,2822738
94064,2022,8,112,4853
94065,2022,435,21793,4693948
93665,2022,3,7,373
93666,2022,3,23,1271
93667,2022,20,45,2718
93718,2022,3,40,3288
93720,2022,1758,28338,1694117
93721,2022,670,18376,1142898
93722,2022,1478,16932,788672
93932,2022,5,7,163
93933,2022,377,3861,171145
94066,2022,1014,14972,2720255
93668,2022,9,49,2360
93669,2022,4,21,2435
93670,2022,3,8,298
93673,2022,14,286,20619
93675,2022,32,130,5728
93703,2022,413,7177,356992
93912,2022,15,116,9217
93920,2022,49,1169,59021
93925,2022,12,206,18175
93926,2022,113,1987,105346
94023,2022,14,61,5534
94024,2022,466,2861,207003
93660,2022,33,1409,192753
93701,2022,221,5137,556872
93706,2022,630,15183,832961
93729,2022,18,96,4492
93730,2022,234,1164,62094
93662,2022,435,7701,399452
93710,2022,1237,21811,815071
93725,2022,680,22418,1275599
93921,2022,309,2896,132764
94028,2022,200,1640,148718
93656,2022,52,342,17284
94044,2022,633,4367,223330
93726,2022,699,11944,645817
93927,2022,153,1299,63821
94060,2022,40,490,19452
94062,2022,658,5392,525785
94063,2022,1567,37545,5879859
94070,2022,1399,20557,2703478
93657,2022,450,4993,225149
93962,2022,7,40,1482
94002,2022,713,7731,810513
94035,2022,49,1961,284936
94061,2022,628,4764,327654
94005,2022,271,9229,939517
94037,2022,50,180,8065
93702,2022,347,5308,234337
93727,2022,1406,22366,1130500
93737,2022,67,346,14853
93908,2022,313,4200,238910
93928,2022,5,67,4870
93930,2022,203,2320,132553
94011,2022,9,15,1066
94014,2022,671,8681,563124
94030,2022,536,4123,212268
94038,2022,48,391,22771
93728,2022,278,3497,146117
93740,2022,12,489,11531
93744,2022,4,13,376
93745,2022,9,144,7544
93747,2022,3,9,374
93755,2022,4,8,422
93772,2022,4,59,1847
93775,2022,3,25,480
93790,2022,3,50,3839
93901,2022,1375,21708,1477984
93906,2022,682,9511,511346
93924,2022,246,1358,69194
93940,2022,1801,28242,1697259
94015,2022,878,12678,653578
94039,2022,6,236,15553
94040,2022,991,19810,2519247
94074,2022,10,44,1924
94080,2022,2259,64017,9870866
93705,2022,232,2540,93995
93922,2022,16,117,15326
93923,2022,568,4810,288105
94042,2022,10,54,3845
94043,2022,1313,61826,23280703
93704,2022,617,7691,430686
93902,2022,20,451,35493
93905,2022,506,5260,219302
93907,2022,467,5840,295810
93953,2022,73,2558,175369
94025,2022,1729,93629,28917798
94026,2022,27,142,11832
95054,2022,1882,93630,18989102
95113,2022,856,23039,3397787
95122,2022,941,10507,468270
95125,2022,1414,17271,1794378
95130,2022,165,1038,49788
95035,2022,2239,48567,5543713
95111,2022,689,5140,268116
95112,2022,2152,38280,3000497
95117,2022,412,3323,243121
95131,2022,1584,50145,5663853
95063,2022,8,32,1519
95064,2022,15,79,6109
95065,2022,268,4546,407795
95116,2022,701,6876,496275
95123,2022,1077,11129,448214
95140,2022,7,74,3027
95141,2022,9,1909,344588
95148,2022,485,3093,141293
95015,2022,11,239,11771
95017,2022,10,147,11296
95018,2022,171,994,42029
95050,2022,1540,29246,2518046
95121,2022,483,4096,151308
95011,2022,4,10,454
95012,2022,160,1883,125957
95055,2022,6,29,2126
95056,2022,4,25,1543
95060,2022,1605,20305,1359799
95075,2022,18,137,4536
95076,2022,1524,18713,1104377
95127,2022,671,4902,225083
95128,2022,1201,27682,3669848
95136,2022,519,5832,378963
95051,2022,1101,25146,6498936
95004,2022,61,559,35280
95009,2022,5,19,727
95010,2022,525,5930,268763
95024,2022,15,179,8807
95030,2022,714,6147,466338
95031,2022,18,364,12655
95120,2022,565,3827,322335
95132,2022,407,3435,242148
95005,2022,110,642,31447
95032,2022,1021,14444,3838514
95077,2022,14,175,8012
95101,2022,7,174,17236
95110,2022,1079,43283,6801423
95133,2022,454,8268,648456
95019,2022,139,948,43423
95067,2022,9,280,15172
95070,2022,806,5541,375718
95013,2022,8,66,6292
95014,2022,1596,54905,21834772
95036,2022,5,23,882
95037,2022,1399,18394,1175722
95038,2022,11,171,8973
95061,2022,13,108,6405
95062,2022,1054,9941,511808
95066,2022,545,7034,505138
95073,2022,406,3554,184557
95134,2022,626,48228,10675357
95006,2022,145,751,35776
95039,2022,63,959,64104
95124,2022,1026,10831,1336167
95033,2022,150,562,32158
95041,2022,9,163,7873
95043,2022,21,1911,307778
95119,2022,400,15597,2130137
95135,2022,246,1567,81704
95020,2022,1500,18447,909734
95044,2022,4,34,157
95045,2022,86,2063,88654
95118,2022,623,7853,322462
95126,2022,1074,13306,929225
95138,2022,384,11666,1641680
95129,2022,1004,11790,723354
95139,2022,86,438,17835
95007,2022,5,40,1544
95008,2022,2036,29044,2504866
95021,2022,9,117,4525
95023,2022,972,10807,625109
95046,2022,187,1407,80429
95052,2022,11,6163,1343122
95053,2022,16,3454,179656
94569,2022,3,50,1711
94570,2022,6,8,368
94571,2022,141,1366,79083
94512,2022,6,57,4247
94513,2022,1402,18896,1497534
94515,2022,253,3142,187140
94521,2022,622,5539,234174
94522,2022,7,19,1892
94523,2022,1130,13311,655791
94539,2022,1420,19144,1454600
94562,2022,25,791,93058
94563,2022,560,2933,249891
94575,2022,6,43,1984
94576,2022,11,208,8182
94577,2022,1834,37356,2813146
94534,2022,821,13449,862755
94551,2022,1350,29442,2208751
94566,2022,1511,15874,1214103
94567,2022,19,91,5014
94568,2022,1565,22810,2086311
94520,2022,2033,47856,3709025
94533,2022,1323,20173,1100019
94542,2022,168,1545,60931
94547,2022,271,4543,580705
94550,2022,1304,25905,2367509
94552,2022,191,978,46289
94561,2022,454,3875,190479
94572,2022,86,1320,115935
94527,2022,3,33,976
94528,2022,23,237,14186
94531,2022,531,7357,484269
94529,2022,3,48,3007
94530,2022,581,5709,237524
94545,2022,1697,34621,2693294
94555,2022,381,5116,532487
94557,2022,5,253,22642
94558,2022,1877,27128,1789015
94573,2022,34,1293,109819
94583,2022,2081,36109,4127031
94517,2022,202,1731,128430
94535,2022,54,2680,148930
94574,2022,549,9702,802231
94536,2022,1016,6593,393548
94560,2022,1227,24701,2048325
94578,2022,606,10762,694216
94510,2022,892,13461,916499
94544,2022,1276,17328,1175601
94519,2022,330,2028,85660
94553,2022,1124,17172,1330607
94579,2022,251,2236,86973
94540,2022,9,120,9571
94541,2022,1068,11627,568833
94565,2022,1053,12139,704029
94548,2022,12,55,2159
94549,2022,1063,8548,631817
94580,2022,308,3659,121009
94581,2022,10,136,10260
94518,2022,500,5144,307986
94524,2022,9,205,19881
94525,2022,44,1176,107350
94537,2022,12,276,11153
94538,2022,2779,92488,13500260
94559,2022,1191,13762,812521
94582,2022,561,2283,120667
94526,2022,1111,9181,579307
94556,2022,335,3853,193767
94564,2022,445,5218,209711
94511,2022,34,264,10835
94514,2022,63,700,42712
94546,2022,907,9543,568594
93120,2022,5,255,11444
93121,2022,4,45,759
93226,2022,6,8,486
93227,2022,19,249,15109
93230,2022,1125,16811,811227
93240,2022,117,1071,43720
93252,2022,12,123,8170
93254,2022,13,82,2713
93256,2022,58,687,34577
93257,2022,907,13316,598435
92883,2022,604,7658,443468
93130,2022,12,70,1904
93140,2022,6,129,9796
93150,2022,8,32,1914
93160,2022,17,109,4986
93190,2022,4,9,666
93201,2022,3,4,388
93202,2022,27,142,6614
93216,2022,7,779,13763
93218,2022,7,17,874
93219,2022,44,464,30447
92881,2022,788,13272,652910
93006,2022,14,87,4674
93024,2022,4,46,1136
93030,2022,1529,26460,1573417
93036,2022,1051,16506,805869
93106,2022,12,74,3930
93108,2022,609,5878,417193
93109,2022,317,2310,102222
93203,2022,175,3656,152972
93220,2022,6,77,5134
93221,2022,285,3429,179075
93010,2022,1500,16818,754559
93011,2022,7,54,2265
93012,2022,1117,17550,1152570
93016,2022,3,26,1954
93020,2022,7,591,70580
93021,2022,873,9680,567942
93065,2022,1996,22553,1291091
93116,2022,6,16,731
93117,2022,1185,26924,2213331
93215,2022,501,6740,321621
93258,2022,8,506,20335
93261,2022,13,55,2375
93263,2022,258,7424,409318
93265,2022,66,290,10869
92880,2022,1362,16595,952979
93241,2022,107,1041,40444
93031,2022,11,95,7833
93032,2022,7,55,1668
93033,2022,751,8178,374301
93042,2022,24,436,45792
93061,2022,5,26,1205
93062,2022,16,188,5372
93111,2022,523,6344,457558
93246,2022,20,1028,73871
93247,2022,194,2952,147474
93266,2022,10,101,5662
93267,2022,43,469,24102
92879,2022,1348,29845,1859247
92882,2022,1167,12537,640950
93002,2022,15,174,5816
93003,2022,2570,34011,2129650
93043,2022,28,216,15551
93044,2022,3,204,7019
93060,2022,502,5691,299606
93063,2022,1241,11439,644548
93268,2022,196,2418,141582
93034,2022,4,19,369
93035,2022,381,2481,101329
93102,2022,13,67,5856
93103,2022,721,9044,679365
93204,2022,57,375,14120
93242,2022,23,130,6722
93278,2022,6,363,32295
93279,2022,14,315,18875
93280,2022,207,2505,121261
93270,2022,56,1196,67842
93271,2022,68,330,12443
93004,2022,389,2649,123548
93205,2022,6,25,968
93206,2022,46,749,31436
93243,2022,66,2100,103127
93272,2022,37,617,37609
93274,2022,1144,15131,743950
92887,2022,676,7710,534841
93105,2022,1071,13990,924681
93210,2022,172,2517,117560
93244,2022,9,41,907
93245,2022,357,5171,270515
93001,2022,1188,12041,739031
93022,2022,128,666,38322
93066,2022,105,650,39828
93110,2022,347,3713,289812
93222,2022,27,109,5750
93223,2022,92,968,42735
93232,2022,11,202,10807
93234,2022,54,466,26681
93249,2022,42,1751,96026
93014,2022,10,83,2297
93015,2022,221,2080,97800
93040,2022,12,113,5433
93041,2022,264,2556,88359
93250,2022,91,926,47409
93275,2022,8,236,9529
93277,2022,1084,17338,671881
92871,2022,8,40,1608
92877,2022,10,303,15704
92878,2022,324,5236,406047
93235,2022,25,228,10930
93238,2022,62,515,20088
92870,2022,1297,13267,727712
93013,2022,521,5258,323300
93067,2022,48,304,12073
93224,2022,18,270,31330
93225,2022,74,323,12846
93283,2022,21,78,3142
93285,2022,25,170,5482
93286,2022,115,820,41473
92885,2022,14,112,4061
93023,2022,743,6400,290057
93094,2022,6,12,522
93101,2022,2157,24452,1893641
93212,2022,133,1995,124366
93239,2022,29,758,36193
93251,2022,19,360,38020
93290,2022,11,560,26516
93291,2022,1527,28295,1587274
92886,2022,1265,7937,356298
96818,2022,398,5308,228337
96708,2022,254,997,48619
96713,2022,33,326,15955
96714,2022,111,830,29079
96772,2022,37,271,10440
96788,2022,6,62,1969
96789,2022,480,6069,261784
96751,2022,3,8,234
96752,2022,31,120,5742
96773,2022,3,19,615
96776,2022,17,72,2977
96793,2022,901,9676,583599
96820,2022,17,45,2161
96753,2022,976,11572,567134
96777,2022,10,269,14354
96778,2022,123,1115,30893
96816,2022,1071,10230,434124
96821,2022,289,1787,67764
96826,2022,778,8219,431942
96715,2022,3,23,1002
96716,2022,41,303,10448
96814,2022,2193,33985,1695202
96717,2022,50,311,10895
96721,2022,10,29,1833
96722,2022,116,1150,67128
96739,2022,4,22,1534
96740,2022,1391,17518,873751
96741,2022,114,740,39823
96744,2022,810,9212,387095
96767,2022,8,96,5383
96768,2022,381,2577,120438
96791,2022,109,541,21289
96828,2022,5,34,1298
96830,2022,6,4,323
96837,2022,7,8,409
96779,2022,135,1146,50847
96783,2022,13,137,6623
96823,2022,6,18,717
96824,2022,4,13,890
96839,2022,4,21,598
96850,2022,4,26,887
96853,2022,40,439,36493
96707,2022,960,19710,1017457
96718,2022,4,22,1174
96719,2022,36,193,9530
96748,2022,95,917,34505
96757,2022,7,56,2001
96759,2022,8,69,3068
96760,2022,24,185,8011
96784,2022,30,437,30938
96785,2022,23,177,5797
96786,2022,323,3626,159950
96825,2022,479,3736,171341
96854,2022,7,115,7087
96857,2022,36,1109,81858
96703,2022,35,121,4897
96720,2022,1321,18307,847170
96743,2022,449,6161,346897
96761,2022,965,14077,725668
96792,2022,332,3662,169904
96801,2022,19,150,7995
96808,2022,3,130,10565
96809,2022,3,89,10402
96810,2022,10,81,3310
96815,2022,1491,24714,1124859
96858,2022,17,138,14021
96704,2022,75,366,14779
96709,2022,5,101,9895
96710,2022,13,91,3154
96712,2022,240,1899,65481
96725,2022,59,265,13329
96733,2022,14,113,7351
96734,2022,961,9598,475535
96754,2022,149,1142,52453
96795,2022,96,921,41245
96812,2022,9,160,19734
96813,2022,2609,53177,4562923
96859,2022,13,2360,131639
96860,2022,48,479,41082
96726,2022,8,23,1030
96727,2022,72,524,23235
96745,2022,28,395,20432
96746,2022,472,4049,181364
96749,2022,181,1753,83795
96780,2022,3,19,565
96781,2022,13,81,4014
96782,2022,476,8653,420635
96861,2022,18,112,14316
96705,2022,43,697,34586
96819,2022,1608,47190,3252771
96822,2022,483,5493,254789
96863,2022,32,247,12142
96706,2022,439,5125,285088
96762,2022,50,3133,83876
96796,2022,62,1086,76513
96817,2022,1752,26515,1446220
96728,2022,6,24,555
96729,2022,21,89,3310
96730,2022,9,52,2881
96731,2022,62,1110,49794
96763,2022,54,1135,57886
96797,2022,1074,16616,798006
96737,2022,13,88,5679
96738,2022,222,2727,134429
96755,2022,44,268,12518
96790,2022,199,864,41130
96732,2022,873,15506,794295
96750,2022,117,1337,101801
96756,2022,250,4161,208888
96764,2022,11,80,2853
96765,2022,24,171,7951
96766,2022,762,10943,545536
96769,2022,3,110,6642
96770,2022,7,47,1359
96771,2022,39,197,7375
96006,2022,5,17,865
96007,2022,425,5394,276411
96095,2022,3,14,778
96096,2022,7,47,2259
96097,2022,321,3266,155209
95834,2022,1256,27808,1734582
95949,2022,360,2296,107956
96023,2022,9,80,4231
96084,2022,3,74,4095
96086,2022,3,9,395
96087,2022,7,334,53652
96088,2022,32,125,4927
96104,2022,11,111,6134
96105,2022,12,41,2014
96106,2022,18,57,4564
96107,2022,16,48,2215
95816,2022,1077,15915,1228979
95826,2022,907,17944,1307139
95829,2022,372,4042,191940
95929,2022,4,651,9748
95930,2022,3,2,90
95932,2022,182,2137,114981
95955,2022,20,202,12455
95956,2022,6,12,717
95957,2022,12,171,12300
95959,2022,510,3495,201539
96020,2022,112,682,36660
96024,2022,8,35,867
96025,2022,41,198,6105
96091,2022,20,76,2061
96094,2022,124,1143,49452
95927,2022,21,370,34327
95928,2022,1303,19925,918311
95973,2022,857,8940,481905
95991,2022,1047,11410,587499
96027,2022,52,279,13794
96092,2022,11,383,19244
96093,2022,132,1080,49042
96099,2022,15,104,9624
96101,2022,124,999,45995
95843,2022,505,3264,119100
95967,2022,7,21,574
96028,2022,32,388,21091
95798,2022,10,136,8880
95811,2022,850,15527,1057037
95824,2022,326,5216,180182
95968,2022,12,117,4191
95969,2022,314,3279,180840
96021,2022,231,2942,141324
96032,2022,51,220,8811
96162,2022,10,17,902
96701,2022,1019,13746,725926
95946,2022,159,853,37143
95962,2022,40,165,6080
96033,2022,4,22,1997
96034,2022,4,27,2250
96035,2022,27,144,8303
95815,2022,1122,20227,1060366
95934,2022,7,25,1506
95935,2022,6,57,2588
95936,2022,19,37,1665
95963,2022,275,2261,101068
95974,2022,10,529,36621
95975,2022,20,59,2506
95977,2022,15,60,5551
96003,2022,1021,15328,712757
96037,2022,7,28,1193
96038,2022,7,51,1944
96039,2022,16,92,3484
96040,2022,7,9,462
96041,2022,36,211,9765
96069,2022,8,20,730
96071,2022,5,7,177
96103,2022,68,258,12936
96109,2022,4,68,3466
96111,2022,3,3,45
96112,2022,4,6,240
96113,2022,9,274,8947
96114,2022,26,103,5342
96116,2022,4,5,446
96117,2022,3,41,5293
96118,2022,21,90,2409
96121,2022,3,7,879
96122,2022,94,696,42810
95937,2022,25,232,8161
95938,2022,90,702,38810
95979,2022,7,7,287
95982,2022,52,792,36570
96044,2022,12,60,2647
96046,2022,9,32,1056
96047,2022,4,11,599
96048,2022,6,39,1593
96049,2022,17,187,5639
96073,2022,101,930,41487
